ID	SpouseID	Gender	MaritalStatus	AgeInYears	Education	SES	Race
4132000610	0	Male	Single	37	PHS	Category 2	White
1122000080	0	Male	Single	17	HS	Category 3	White
1112000190	0	Male	Single	17	NHS	Category 4	White
2134000030	0	Male	Single	22	PHS	Category 4	Other
4022000030	0	Male	Single	37	HS	Category 1	White
4122000140	0	Male	Single	37	HS	Category 2	White
2122000010	0	Male	Single	22	HS	Category 2	White
4011000100	0	Male	Single	37	NHS	Category 1	Hispanic
4122000320	0	Male	Single	37	HS	Category 2	White
4132000280	0	Male	Single	37	PHS	Category 4	White
4122000170	0	Male	Single	37	HS	Category 2	White
4132000100	0	Male	Single	37	PHS	Category 4	White
4122000160	0	Male	Single	37	HS	Category 3	White
4122000330	0	Male	Single	37	HS	Category 2	White
2133000060	0	Male	Single	22	PHS	Category 2	Black
3132000220	0	Male	Single	27	PHS	Category 2	White
1124000020	0	Male	Single	17	HS	Category 3	Other
2132000110	0	Male	Single	22	PHS	Category 2	White
2122000150	0	Male	Single	22	HS	Category 4	White
2132000260	0	Male	Single	22	PHS	Category 3	White
1112000030	0	Male	Single	17	NHS	Category 4	White
4132000600	0	Male	Single	37	PHS	Category 4	White
1111000020	0	Male	Single	17	NHS	Category 2	Hispanic
2012000010	0	Male	Single	22	NHS	Category 1	White
1112000100	0	Male	Single	17	NHS	Category 3	White
4132000080	0	Male	Single	37	PHS	Category 4	White
2132000150	0	Male	Single	22	PHS	Category 3	White
4122000010	0	Male	Single	37	HS	Category 3	White
2133000090	0	Male	Single	22	PHS	Category 4	Black
2021000010	0	Male	Single	22	HS	Category 1	Hispanic
4022000110	0	Male	Single	37	HS	Category 1	White
4132000390	0	Male	Single	37	PHS	Category 4	White
4023000050	0	Male	Single	37	HS	Category 1	Black
1112000120	0	Male	Single	17	NHS	Category 3	White
1112000080	0	Male	Single	17	NHS	Category 2	White
3122000100	0	Male	Single	27	HS	Category 2	White
1121000020	0	Male	Single	17	HS	Category 3	Hispanic
4122000310	0	Male	Single	37	HS	Category 2	White
2121000040	0	Male	Single	22	HS	Category 4	Hispanic
4113000030	0	Male	Single	37	NHS	Category 2	Black
1131000010	0	Male	Single	17	PHS	Category 3	Hispanic
1112000020	0	Male	Single	17	NHS	Category 3	White
2023000020	0	Male	Single	22	HS	Category 1	Black
4134000030	0	Male	Single	37	PHS	Category 4	Other
1021000010	0	Male	Single	17	HS	Category 1	Hispanic
3131000020	0	Male	Single	27	PHS	Category 2	Hispanic
2132000250	0	Male	Single	22	PHS	Category 4	White
1011000010	0	Male	Single	17	NHS	Category 1	Hispanic
3122000050	0	Male	Single	27	HS	Category 2	White
1113000020	0	Male	Single	17	NHS	Category 2	Black
1112000270	0	Male	Single	17	NHS	Category 2	White
1114000020	0	Male	Single	17	NHS	Category 3	Other
1112000300	0	Male	Single	17	NHS	Category 2	White
4111000030	0	Male	Single	37	NHS	Category 3	Hispanic
1023000010	0	Male	Single	17	HS	Category 1	Black
2023000030	0	Male	Single	22	HS	Category 1	Black
1111000040	0	Male	Single	17	NHS	Category 4	Hispanic
3132000030	0	Male	Single	27	PHS	Category 4	White
4122000480	0	Male	Single	37	HS	Category 3	White
1112000130	0	Male	Single	17	NHS	Category 3	White
2122000170	0	Male	Single	22	HS	Category 2	White
4033000020	0	Male	Single	37	PHS	Category 1	Black
2112000020	0	Male	Single	22	NHS	Category 2	White
1132000030	0	Male	Single	17	PHS	Category 2	White
4011000080	0	Male	Single	37	NHS	Category 1	Hispanic
4011000060	0	Male	Single	37	NHS	Category 1	Hispanic
2114000010	0	Male	Single	22	NHS	Category 4	Other
3132000270	0	Male	Single	27	PHS	Category 3	White
1112000210	0	Male	Single	17	NHS	Category 2	White
3132000160	0	Male	Single	27	PHS	Category 4	White
4132000770	0	Male	Single	37	PHS	Category 4	White
3111000010	0	Male	Single	27	NHS	Category 3	Hispanic
4022000180	0	Male	Single	37	HS	Category 1	White
3131000040	0	Male	Single	27	PHS	Category 2	Hispanic
2121000020	0	Male	Single	22	HS	Category 2	Hispanic
4132000660	0	Male	Single	37	PHS	Category 2	White
4134000040	0	Male	Single	37	PHS	Category 3	Other
2132000220	0	Male	Single	22	PHS	Category 3	White
